OrderDate,Category,City,Country,CustomerName,Discount,OrderID,PostalCode,ProductName,ProfitValue,Quantity,SalesValue,Region,Segment,ShipDate,ShipMode,State,Sub_Category,DaystoShipActual,SalesForecast,ShipStatus,DaystoShipScheduled,OrderProfitable,SalesaboveTarget,latitude,longitude
2011-08-12T00:00:00.000Z,Office Supplies,Miami,United States,Duane Huffman,0.2,CA-2011-156244,33180,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,16,6,211.25,South,Home Office,2011-08-16T00:00:00.000Z,Standard Class,Florida,Appliances,4,277,Shipped Early,6,null,null,25.9597,-80.1403
2011-08-12T00:00:00.000Z,Office Supplies,Miami,United States,Duane Huffman,0.2,CA-2011-156244,33180,Avery 501,1,1,2.95,South,Home Office,2011-08-16T00:00:00.000Z,Standard Class,Florida,Labels,4,4,Shipped Early,6,null,null,25.9597,-80.1403
2011-08-12T00:00:00.000Z,Office Supplies,Miami,United States,Duane Huffman,0.2,CA-2011-156244,33180,Bulldog Vacuum Base Pencil Sharpener,4,5,47.96,South,Home Office,2011-08-16T00:00:00.000Z,Standard Class,Florida,Art,4,63,Shipped Early,6,null,null,25.9597,-80.1403
2011-08-12T00:00:00.000Z,Office Supplies,Miami,United States,Duane Huffman,0.2,CA-2011-156244,33180,Xerox 229,11,6,31.1,South,Home Office,2011-08-16T00:00:00.000Z,Standard Class,Florida,Paper,4,41,Shipped Early,6,null,null,25.9597,-80.1403
2011-08-12T00:00:00.000Z,Office Supplies,Woodstock,United States,Lauren Leatherbury,0,CA-2011-153927,30188,Acco Translucent Poly Ring Binders,7,3,14.04,South,Consumer,2011-08-13T00:00:00.000Z,First Class,Georgia,Binders,1,18,Shipped On Time,1,null,null,34.106,-84.5117
2011-08-12T00:00:00.000Z,Technology,Miami,United States,Duane Huffman,0.2,CA-2011-156244,33180,Maxell 4.7GB DVD-R,42,7,158.93,South,Home Office,2011-08-16T00:00:00.000Z,Standard Class,Florida,Accessories,4,208,Shipped Early,6,null,null,25.9597,-80.1403
2011-08-12T00:00:00.000Z,Technology,San Francisco,United States,Ben Wallace,0.2,CA-2011-109897,94122,BlackBerry Q10,50,8,806.34,West,Consumer,2011-08-16T00:00:00.000Z,Standard Class,California,Phones,4,1057,Shipped Early,6,null,null,37.7593,-122.4836
2011-08-12T00:00:00.000Z,Technology,Woodstock,United States,Lauren Leatherbury,0,CA-2011-153927,30188,"Maxell 74 Minute CD-R Spindle, 50/Pack",98,13,272.61,South,Consumer,2011-08-13T00:00:00.000Z,First Class,Georgia,Accessories,1,357,Shipped On Time,1,null,null,34.106,-84.5117
2011-08-15T00:00:00.000Z,Furniture,San Francisco,United States,Brian Dahlen,0.2,US-2011-164406,94122,Novimex Fabric Task Chair,-12,4,195.14,West,Consumer,2011-08-19T00:00:00.000Z,Standard Class,California,Chairs,4,256,Shipped Early,6,null,null,37.7593,-122.4836
2011-08-15T00:00:00.000Z,Office Supplies,Dallas,United States,Keith Herrera,0.8,CA-2011-138023,75081,GBC Durable Plastic Covers,-53,8,30.96,Central,Consumer,2011-08-18T00:00:00.000Z,First Class,Texas,Binders,3,41,Shipped Late,1,null,null,32.9462,-96.7058
2011-08-15T00:00:00.000Z,Office Supplies,Fairfield,United States,Christine Sundaresam,0,CA-2011-141005,6824,Premium Transparent Presentation Covers by GBC,30,3,62.94,East,Consumer,2011-08-18T00:00:00.000Z,First Class,Connecticut,Binders,3,82,Shipped Late,1,null,null,41.1692,-73.2681
2011-08-15T00:00:00.000Z,Office Supplies,Hollywood,United States,Christine Sundaresam,0.2,CA-2011-109043,33021,Fellowes Superior 10 Outlet Split Surge Protector,17,5,152.24,South,Consumer,2011-08-17T00:00:00.000Z,First Class,Florida,Appliances,2,199,Shipped Late,1,null,null,26.0218,-80.1891
2011-08-15T00:00:00.000Z,Office Supplies,Hollywood,United States,Christine Sundaresam,0.2,CA-2011-109043,33021,Xerox 1955,30,5,91.36,South,Consumer,2011-08-17T00:00:00.000Z,First Class,Florida,Paper,2,120,Shipped Late,1,null,null,26.0218,-80.1891
2011-08-15T00:00:00.000Z,Office Supplies,San Francisco,United States,Brian Dahlen,0.2,US-2011-164406,94122,Avery Heavy-Duty EZD  Binder With Locking Rings,6,4,17.86,West,Consumer,2011-08-19T00:00:00.000Z,Standard Class,California,Binders,4,23,Shipped Early,6,null,null,37.7593,-122.4836
2011-08-15T00:00:00.000Z,Office Supplies,San Francisco,United States,Brian Dahlen,0.2,US-2011-164406,94122,GBC Durable Plastic Covers,15,3,46.44,West,Consumer,2011-08-19T00:00:00.000Z,Standard Class,California,Binders,4,61,Shipped Early,6,null,null,37.7593,-122.4836
2011-08-15T00:00:00.000Z,Office Supplies,San Francisco,United States,Brian Dahlen,0,US-2011-164406,94122,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,43,3,152.91,West,Consumer,2011-08-19T00:00:00.000Z,Standard Class,California,Appliances,4,200,Shipped Early,6,null,null,37.7593,-122.4836
2011-08-15T00:00:00.000Z,Office Supplies,San Francisco,United States,Brian Dahlen,0,US-2011-164406,94122,Xerox 1925,42,3,92.94,West,Consumer,2011-08-19T00:00:00.000Z,Standard Class,California,Paper,4,122,Shipped Early,6,null,null,37.7593,-122.4836
2011-08-16T00:00:00.000Z,Furniture,Philadelphia,United States,Troy Staebel,0.4,CA-2011-142839,19143,Chromcraft Rectangular Conference Tables,-227,6,853.09,East,Consumer,2011-08-20T00:00:00.000Z,Standard Class,Pennsylvania,Tables,4,1118,Shipped Early,6,null,null,39.9448,-75.2288
2011-08-17T00:00:00.000Z,Office Supplies,Houston,United States,Ken Black,0.2,CA-2011-129168,77095,Xerox 203,5,3,15.55,Central,Corporate,2011-08-23T00:00:00.000Z,Standard Class,Texas,Paper,6,20,Shipped On Time,6,null,null,29.8941,-95.6481
2011-08-17T00:00:00.000Z,Office Supplies,Little Rock,United States,Don Jones,0,CA-2011-111500,72209,Avery Non-Stick Binders,8,4,17.96,South,Corporate,2011-08-21T00:00:00.000Z,Standard Class,Arkansas,Binders,4,24,Shipped Early,6,null,null,34.6725,-92.3529
2011-08-17T00:00:00.000Z,Office Supplies,Little Rock,United States,Don Jones,0,CA-2011-111500,72209,Colored Push Pins,5,7,12.67,South,Corporate,2011-08-21T00:00:00.000Z,Standard Class,Arkansas,Fasteners,4,17,Shipped Early,6,null,null,34.6725,-92.3529
2011-08-17T00:00:00.000Z,Office Supplies,Little Rock,United States,Don Jones,0,CA-2011-111500,72209,Xerox 1929,53,5,114.2,South,Corporate,2011-08-21T00:00:00.000Z,Standard Class,Arkansas,Paper,4,150,Shipped Early,6,null,null,34.6725,-92.3529
2011-08-17T00:00:00.000Z,Technology,Little Rock,United States,Don Jones,0,CA-2011-111500,72209,Logitech??Gaming G510s - Keyboard,122,4,339.96,South,Corporate,2011-08-21T00:00:00.000Z,Standard Class,Arkansas,Accessories,4,445,Shipped Early,6,null,null,34.6725,-92.3529
2011-08-19T00:00:00.000Z,Furniture,Jonesboro,United States,Lena Hernandez,0,US-2011-156559,72401,"Hon Metal Bookcases, Gray",172,9,638.82,South,Consumer,2011-08-26T00:00:00.000Z,Standard Class,Arkansas,Bookcases,7,837,Shipped Late,6,null,null,35.833,-90.6965
2011-08-19T00:00:00.000Z,Furniture,Los Angeles,United States,David Wiener,0,CA-2011-133158,90045,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",26,7,289.24,West,Corporate,2011-08-21T00:00:00.000Z,Second Class,California,Furnishings,2,379,Shipped Early,3,null,null,33.9631,-118.3941
2011-08-19T00:00:00.000Z,Office Supplies,Columbus,United States,Bill Shonely,0,US-2011-143581,31907,Space Solutions HD Industrial Steel Shelving.,10,3,344.91,South,Corporate,2011-08-23T00:00:00.000Z,Standard Class,Georgia,Storage,4,452,Shipped Early,6,null,null,32.4779,-84.898
2011-08-19T00:00:00.000Z,Office Supplies,Columbus,United States,Jim Karlsson,0.2,CA-2011-121727,43229,Turquoise Lead Holder with Pocket Clip,2,2,10.72,East,Consumer,2011-08-24T00:00:00.000Z,Standard Class,Ohio,Art,5,14,Shipped Early,6,null,null,40.0839,-82.9726
2011-08-19T00:00:00.000Z,Office Supplies,Columbus,United States,Maxwell Schwartz,0.2,US-2011-164616,43229,Acme Kleencut Forged Steel Scissors,1,2,9.18,East,Consumer,2011-08-21T00:00:00.000Z,Second Class,Ohio,Supplies,2,12,Shipped Early,3,null,null,40.0839,-82.9726
2011-08-19T00:00:00.000Z,Office Supplies,Columbus,United States,Maxwell Schwartz,0.7,US-2011-164616,43229,GBC DocuBind P50 Personal Binding Machine,-59,4,76.78,East,Consumer,2011-08-21T00:00:00.000Z,Second Class,Ohio,Binders,2,101,Shipped Early,3,null,null,40.0839,-82.9726
2011-08-19T00:00:00.000Z,Office Supplies,Los Angeles,United States,David Wiener,0.2,CA-2011-133158,90045,Satellite Sectional Post Binders,23,2,69.46,West,Corporate,2011-08-21T00:00:00.000Z,Second Class,California,Binders,2,91,Shipped Early,3,null,null,33.9631,-118.3941
2011-08-20T00:00:00.000Z,Furniture,Chicago,United States,Craig Reiter,0.3,CA-2011-166716,60610,"Global Leather and Oak Executive Chair, Black",-6,2,421.37,Central,Consumer,2011-08-25T00:00:00.000Z,Second Class,Illinois,Chairs,5,552,Shipped Late,3,null,null,41.9033,-87.6336
2011-08-20T00:00:00.000Z,Furniture,Hampton,United States,Nick Crebassa,0,CA-2011-114321,23666,"Safco Chair Connectors, 6/Carton",145,13,500.24,South,Corporate,2011-08-25T00:00:00.000Z,Standard Class,Virginia,Chairs,5,656,Shipped Early,6,null,null,37.0462,-76.4096
2011-08-20T00:00:00.000Z,Office Supplies,Hampton,United States,Nick Crebassa,0,CA-2011-114321,23666,GBC DocuBind TL300 Electric Binding System,422,1,896.99,South,Corporate,2011-08-25T00:00:00.000Z,Standard Class,Virginia,Binders,5,1175,Shipped Early,6,null,null,37.0462,-76.4096
2011-08-20T00:00:00.000Z,Office Supplies,Hampton,United States,Nick Crebassa,0,CA-2011-114321,23666,Riverleaf Stik-Withit Designer Note Cubes,9,2,20.12,South,Corporate,2011-08-25T00:00:00.000Z,Standard Class,Virginia,Paper,5,26,Shipped Early,6,null,null,37.0462,-76.4096
2011-08-22T00:00:00.000Z,Office Supplies,Lakewood,United States,Deanra Eno,0.2,CA-2011-123253,44107,Faber Castell Col-Erase Pencils,1,1,3.91,East,Home Office,2011-08-25T00:00:00.000Z,Second Class,Ohio,Art,3,5,Shipped On Time,3,null,null,41.4847,-81.8018
2011-08-22T00:00:00.000Z,Office Supplies,North Miami,United States,Jeremy Pistek,0.2,CA-2011-130918,33161,Acme Serrated Blade Letter Opener,-2,3,7.63,South,Consumer,2011-08-24T00:00:00.000Z,Second Class,Florida,Supplies,2,10,Shipped Early,3,null,null,25.8934,-80.1758
2011-08-22T00:00:00.000Z,Office Supplies,Saint Charles,United States,Jennifer Ferguson,0,US-2011-166828,63301,Xerox 1899,6,2,11.56,Central,Consumer,2011-08-25T00:00:00.000Z,First Class,Missouri,Paper,3,15,Shipped Late,1,null,null,38.8014,-90.5065
2011-08-23T00:00:00.000Z,Furniture,Denver,United States,Arthur Prichep,0.2,CA-2011-124737,80219,Regeneration Desk Collection,1,3,4.22,West,Consumer,2011-08-27T00:00:00.000Z,Standard Class,Colorado,Furnishings,4,6,Shipped Early,6,null,null,39.6956,-105.0341
2011-08-23T00:00:00.000Z,Office Supplies,Denver,United States,Arthur Prichep,0.2,CA-2011-124737,80219,Acme Titanium Bonded Scissors,1,1,6.8,West,Consumer,2011-08-27T00:00:00.000Z,Standard Class,Colorado,Supplies,4,9,Shipped Early,6,null,null,39.6956,-105.0341
2011-08-23T00:00:00.000Z,Office Supplies,Denver,United States,Arthur Prichep,0.2,CA-2011-124737,80219,Xerox 1931,11,6,31.1,West,Consumer,2011-08-27T00:00:00.000Z,Standard Class,Colorado,Paper,4,41,Shipped Early,6,null,null,39.6956,-105.0341
2011-08-23T00:00:00.000Z,Office Supplies,Denver,United States,Arthur Prichep,0.2,CA-2011-124737,80219,Xerox 1976,5,3,15.55,West,Consumer,2011-08-27T00:00:00.000Z,Standard Class,Colorado,Paper,4,20,Shipped Early,6,null,null,39.6956,-105.0341
2011-08-23T00:00:00.000Z,Office Supplies,Denver,United States,Arthur Prichep,0.2,CA-2011-124737,80219,Xerox 1988,70,9,223.06,West,Consumer,2011-08-27T00:00:00.000Z,Standard Class,Colorado,Paper,4,292,Shipped Early,6,null,null,39.6956,-105.0341
2011-08-23T00:00:00.000Z,Office Supplies,Grand Rapids,United States,Corey Roper,0,US-2011-112795,49505,Xerox 1993,10,3,19.44,Central,Home Office,2011-08-28T00:00:00.000Z,Second Class,Michigan,Paper,5,25,Shipped Late,3,null,null,43.012,-85.6309
2011-08-23T00:00:00.000Z,Office Supplies,Los Angeles,United States,Robert Barroso,0.2,CA-2011-154837,90032,GBC Linen Binding Covers,17,2,49.57,West,Corporate,2011-08-27T00:00:00.000Z,Second Class,California,Binders,4,65,Shipped Late,3,null,null,34.0818,-118.1753
2011-08-23T00:00:00.000Z,Office Supplies,New York City,United States,Rick Hansen,0,CA-2011-110639,10009,Personal Creations Ink Jet Cards and Labels,23,4,45.92,East,Consumer,2011-08-23T00:00:00.000Z,Same Day,New York,Paper,0,60,Shipped On Time,0,null,null,40.7262,-73.9796
2011-08-23T00:00:00.000Z,Office Supplies,New York City,United States,Rick Hansen,0,CA-2011-110639,10009,Xerox 1994,12,4,25.92,East,Consumer,2011-08-23T00:00:00.000Z,Same Day,New York,Paper,0,34,Shipped On Time,0,null,null,40.7262,-73.9796
2011-08-23T00:00:00.000Z,Technology,Denver,United States,Arthur Prichep,0.2,CA-2011-124737,80219,Cisco SPA525G2 IP Phone - Wireless,11,9,143.64,West,Consumer,2011-08-27T00:00:00.000Z,Standard Class,Colorado,Phones,4,188,Shipped Early,6,null,null,39.6956,-105.0341
2011-08-24T00:00:00.000Z,Furniture,Oceanside,United States,Jennifer Patt,0,CA-2011-107916,11572,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,6,2,13.28,East,Corporate,2011-08-26T00:00:00.000Z,First Class,New York,Furnishings,2,17,Shipped Late,1,null,null,40.6362,-73.6375
2011-08-24T00:00:00.000Z,Office Supplies,Billings,United States,Robert Barroso,0.2,CA-2011-106719,59102,"SlimView Poly Binder, 3/8",3,2,8.29,West,Corporate,2011-08-24T00:00:00.000Z,Same Day,Montana,Binders,0,11,Shipped On Time,0,null,null,45.7813,-108.5727
2011-08-24T00:00:00.000Z,Office Supplies,Oceanside,United States,Jennifer Patt,0.2,CA-2011-107916,11572,Wilson Jones 1 Hanging DublLock Ring Binders,4,3,12.67,East,Corporate,2011-08-26T00:00:00.000Z,First Class,New York,Binders,2,17,Shipped Late,1,null,null,40.6362,-73.6375
2011-08-24T00:00:00.000Z,Office Supplies,Owensboro,United States,Dorothy Wardle,0,CA-2011-120432,42301,Acme Titanium Bonded Scissors,7,3,25.5,South,Corporate,2011-08-26T00:00:00.000Z,Second Class,Kentucky,Supplies,2,33,Shipped Early,3,null,null,37.7513,-87.1554
2011-08-25T00:00:00.000Z,Furniture,Los Angeles,United States,Janet Molinari,0,CA-2011-104178,90036,"Eldon 200 Class Desk Accessories, Smoke",3,1,6.28,West,Corporate,2011-08-29T00:00:00.000Z,Standard Class,California,Furnishings,4,8,Shipped Early,6,null,null,34.0699,-118.3492
2011-08-25T00:00:00.000Z,Office Supplies,Columbus,United States,Brendan Sweed,0.7,CA-2011-107398,43229,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",-17,8,20.86,East,Corporate,2011-08-30T00:00:00.000Z,Standard Class,Ohio,Binders,5,27,Shipped Early,6,null,null,40.0839,-82.9726
2011-08-25T00:00:00.000Z,Office Supplies,Columbus,United States,Brendan Sweed,0.7,CA-2011-107398,43229,Insertable Tab Indexes For Data Binders,-2,3,2.86,East,Corporate,2011-08-30T00:00:00.000Z,Standard Class,Ohio,Binders,5,4,Shipped Early,6,null,null,40.0839,-82.9726
2011-08-25T00:00:00.000Z,Office Supplies,Columbus,United States,Brendan Sweed,0.7,CA-2011-107398,43229,Wilson Jones Custom Binder Spines & Labels,-5,4,6.53,East,Corporate,2011-08-30T00:00:00.000Z,Standard Class,Ohio,Binders,5,9,Shipped Early,6,null,null,40.0839,-82.9726
2011-08-25T00:00:00.000Z,Office Supplies,Columbus,United States,Ryan Crowe,0.2,CA-2011-115259,43229,"OIC Colored Binder Clips, Assorted Sizes",15,14,40.1,East,Consumer,2011-08-27T00:00:00.000Z,Second Class,Ohio,Fasteners,2,53,Shipped Early,3,null,null,40.0839,-82.9726
2011-08-25T00:00:00.000Z,Office Supplies,Columbus,United States,Ryan Crowe,0.2,CA-2011-115259,43229,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",2,2,4.72,East,Consumer,2011-08-27T00:00:00.000Z,Second Class,Ohio,Envelopes,2,6,Shipped Early,3,null,null,40.0839,-82.9726
2011-08-25T00:00:00.000Z,Office Supplies,Columbus,United States,Ryan Crowe,0.2,CA-2011-115259,43229,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",44,6,130.46,East,Consumer,2011-08-27T00:00:00.000Z,Second Class,Ohio,Envelopes,2,171,Shipped Early,3,null,null,40.0839,-82.9726
2011-08-25T00:00:00.000Z,Office Supplies,Columbus,United States,Ryan Crowe,0.2,CA-2011-115259,43229,Xerox 1921,7,3,23.98,East,Consumer,2011-08-27T00:00:00.000Z,Second Class,Ohio,Paper,2,31,Shipped Early,3,null,null,40.0839,-82.9726
2011-08-25T00:00:00.000Z,Office Supplies,Houston,United States,Joe Elijah,0.8,CA-2011-126200,77070,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11 x 14-7/8",-20,3,12.38,Central,Consumer,2011-08-29T00:00:00.000Z,Standard Class,Texas,Binders,4,16,Shipped Early,6,null,null,29.9781,-95.5803
2011-08-25T00:00:00.000Z,Office Supplies,Houston,United States,Joe Elijah,0.8,CA-2011-126200,77070,"Wilson Jones Elliptical Ring 3 1/2 Capacity Binders, 800 sheets",-40,3,25.68,Central,Consumer,2011-08-29T00:00:00.000Z,Standard Class,Texas,Binders,4,34,Shipped Early,6,null,null,29.9781,-95.5803
2011-08-25T00:00:00.000Z,Office Supplies,Los Angeles,United States,Janet Molinari,0,CA-2011-104178,90036,Portable Personal File Box,13,4,48.84,West,Corporate,2011-08-29T00:00:00.000Z,Standard Class,California,Storage,4,64,Shipped Early,6,null,null,34.0699,-118.3492
2011-08-25T00:00:00.000Z,Office Supplies,Los Angeles,United States,Janet Molinari,0,CA-2011-104178,90036,Xerox 23,12,4,25.92,West,Corporate,2011-08-29T00:00:00.000Z,Standard Class,California,Paper,4,34,Shipped Early,6,null,null,34.0699,-118.3492
2011-08-25T00:00:00.000Z,Technology,Los Angeles,United States,Janet Molinari,0,CA-2011-104178,90036,SanDisk Cruzer 32 GB USB Flash Drive,30,5,95.1,West,Corporate,2011-08-29T00:00:00.000Z,Standard Class,California,Accessories,4,125,Shipped Early,6,null,null,34.0699,-118.3492
2011-08-25T00:00:00.000Z,Technology,Seattle,United States,Mitch Webber,0.2,CA-2011-103660,98103,Polycom VVX 310 VoIP phone,76,7,1007.94,West,Consumer,2011-08-30T00:00:00.000Z,Standard Class,Washington,Phones,5,1321,Shipped Early,6,null,null,47.6733,-122.3426
2011-08-26T00:00:00.000Z,Furniture,Newark,United States,Karl Braun,0,CA-2011-103331,19711,Acrylic Self-Standing Desk Frames,4,4,10.68,East,Consumer,2011-09-01T00:00:00.000Z,Standard Class,Delaware,Furnishings,6,14,Shipped On Time,6,null,null,39.7011,-75.7375
2011-08-26T00:00:00.000Z,Office Supplies,Newark,United States,Karl Braun,0,CA-2011-103331,19711,Avoid Verbal Orders Carbonless Minifold Book,2,1,3.38,East,Consumer,2011-09-01T00:00:00.000Z,Standard Class,Delaware,Paper,6,4,Shipped On Time,6,null,null,39.7011,-75.7375
2011-08-26T00:00:00.000Z,Office Supplies,Newark,United States,Karl Braun,0,CA-2011-103331,19711,Xerox 1978,8,3,17.34,East,Consumer,2011-09-01T00:00:00.000Z,Standard Class,Delaware,Paper,6,23,Shipped On Time,6,null,null,39.7011,-75.7375
2011-08-26T00:00:00.000Z,Office Supplies,Newark,United States,Paul Prost,0,US-2011-115413,19711,Newell 340,3,3,8.64,East,Home Office,2011-09-01T00:00:00.000Z,Standard Class,Delaware,Art,6,11,Shipped On Time,6,null,null,39.7011,-75.7375
2011-08-26T00:00:00.000Z,Technology,Los Angeles,United States,Frank Merwin,0,CA-2011-123260,90032,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,23,8,176.8,West,Home Office,2011-08-30T00:00:00.000Z,Standard Class,California,Accessories,4,232,Shipped Early,6,null,null,34.0818,-118.1753
2011-08-26T00:00:00.000Z,Technology,Newark,United States,Paul Prost,0,US-2011-115413,19711,Plantronics Audio 478 Stereo USB Headset,52,3,149.97,East,Home Office,2011-09-01T00:00:00.000Z,Standard Class,Delaware,Accessories,6,197,Shipped On Time,6,null,null,39.7011,-75.7375
2011-08-27T00:00:00.000Z,Furniture,Springfield,United States,Corey Catlett,0,CA-2011-124688,22153,Bretford CR8500 Series Meeting Room Furniture,301,3,1202.94,South,Corporate,2011-08-29T00:00:00.000Z,First Class,Virginia,Tables,2,1576,Shipped Late,1,null,null,38.7449,-77.237
2011-08-27T00:00:00.000Z,Furniture,Springfield,United States,Corey Catlett,0,CA-2011-124688,22153,"Master Caster Door Stop, Large Neon Orange",13,4,29.12,South,Corporate,2011-08-29T00:00:00.000Z,First Class,Virginia,Furnishings,2,38,Shipped Late,1,null,null,38.7449,-77.237
2011-08-27T00:00:00.000Z,Office Supplies,San Francisco,United States,Zuschuss Donatelli,0,CA-2011-143336,94109,Newell 341,2,2,8.56,West,Consumer,2011-09-01T00:00:00.000Z,Second Class,California,Art,5,11,Shipped Late,3,null,null,37.7917,-122.4186
2011-08-27T00:00:00.000Z,Office Supplies,San Francisco,United States,Zuschuss Donatelli,0.2,CA-2011-143336,94109,"Wilson Jones Hanging View Binder, White, 1",7,4,22.72,West,Consumer,2011-09-01T00:00:00.000Z,Second Class,California,Binders,5,30,Shipped Late,3,null,null,37.7917,-122.4186
